Identification,Latitude,Longitude,Time of Observation,Ice Accretion On Ship,Thickness of Ice Accretion On Ship,Rate of Ice Accretion on Ship,Sea Level Pressure,Characteristics of Pressure Tendency,Pressure Tendency,Air Temperature,Wet Bulb Temperature,Dew Point Temperature,Sea Surface Temperature,Wave Direction,Wave Period,Wave Height,Swell Direction,Swell Period,Swell Height,Total Cloud Amount,Low Cloud Amount,Low Cloud Type,Cloud Height Indicator,Cloud Height,Middle Cloud Type,High Cloud Type,Visibility,Visibility Indicator,Present Weather,Past Weather,Wind Direction,Wind Speed
44255, 47.3, 303.0,2010-08-07T22:00:00, , , ,29.75,2,0.06,61.5, , ,59.0, ,10, 4,33, , , , , , ,A, , , , , , ,280,100
44255, 47.3, 303.0,2010-08-07T23:00:00, , , ,29.79,2,0.08,60.8, , ,58.8, , 9, 4,33, , , , , , ,A, , , , , , ,280,100
44255, 47.3, 303.0,2010-08-08T00:00:00, , , ,29.83,2,0.10,60.4, , ,58.6, ,10, 4,33, , , , , , ,A, , , , , , ,290,100
44255, 47.3, 303.0,2010-08-08T01:00:00, , , ,29.87,2,0.11,60.1, , ,58.3, ,10, 4,33, , , , , , ,A, , , , , , ,290,100
44255, 47.3, 303.0,2010-08-08T02:00:00, , , ,29.90,2,0.11,59.7, , ,58.1, , 9, 4,33, , , , , , ,A, , , , , , ,290, 80
44255, 47.3, 303.0,2010-08-08T03:00:00, , , ,29.92,2,0.09,59.7, , ,58.1, , 9, 4,33, , , , , , ,A, , , , , , ,280, 60
44255, 47.3, 303.0,2010-08-08T04:00:00, , , ,29.93,2,0.06,59.7, , ,58.1, , 8, 4,33, , , , , , ,A, , , , , , ,270, 50
44255, 47.3, 303.0,2010-08-08T05:00:00, , , ,29.95,2,0.05,60.1, , ,58.1, , 9, 4,33, , , , , , ,A, , , , , , ,260, 60
44255, 47.3, 303.0,2010-08-08T06:00:00, , , ,29.97,2,0.05,60.1, , ,58.1, , 9, 3,33, , , , , , ,A, , , , , , ,250, 50
44255, 47.3, 303.0,2010-08-08T07:00:00, , , ,29.98,2,0.05,59.9, , ,58.1, , 8, 3,33, , , , , , ,A, , , , , , ,250, 50
44255, 47.3, 303.0,2010-08-08T08:00:00, , , ,29.99,2,0.04,59.7, , ,58.1, ,10, 3,33, , , , , , ,A, , , , , , ,230, 40
44255, 47.3, 303.0,2010-08-08T09:00:00, , , ,30.01,2,0.04,59.9, , ,58.1, , 9, 3,33, , , , , , ,A, , , , , , ,220, 40
44255, 47.3, 303.0,2010-08-08T10:00:00, , , ,30.02,2,0.04,60.4, , ,57.9, , 9, 3,33, , , , , , ,A, , , , , , ,220, 60
44255, 47.3, 303.0,2010-08-08T11:00:00, , , ,30.03,2,0.04,61.0, , ,58.1, ,10, 3,33, , , , , , ,A, , , , , , ,220, 70
44255, 47.3, 303.0,2010-08-08T12:00:00, , , ,30.05,2,0.04,61.2, , ,58.1, ,10, 3,33, , , , , , ,A, , , , , , ,220, 80
44255, 47.3, 303.0,2010-08-08T13:00:00, , , ,30.06,2,0.04,61.3, , ,58.5, , 9, 3,33, , , , , , ,A, , , , , , ,230, 90
44255, 47.3, 303.0,2010-08-08T14:00:00, , , ,30.06,2,0.02,61.7, , ,58.6, , 9, 3,33, , , , , , ,A, , , , , , ,240, 80
44255, 47.3, 303.0,2010-08-08T15:00:00, , , ,30.06,2,0.02,61.7, , ,58.6, , 9, 3,33, , , , , , ,A, , , , , , ,230, 70
44255, 47.3, 303.0,2010-08-08T16:00:00, , , ,30.07,2,0.01,61.7, , ,58.6, ,10, 3,33, , , , , , ,A, , , , , , ,240, 70
44255, 47.3, 303.0,2010-08-08T17:00:00, , , ,30.07,2,0.02,61.9, , ,58.8, , 9, 3,33, , , , , , ,A, , , , , , ,240, 70
44255, 47.3, 303.0,2010-08-08T18:00:00, , , ,30.08,2,0.01,61.7, , ,58.8, , 9, 3,33, , , , , , ,A, , , , , , ,230, 60
44255, 47.3, 303.0,2010-08-08T19:00:00, , , ,30.07,4,0.00,61.9, , ,58.8, , 9, 3,33, , , , , , ,A, , , , , , ,220, 60
44255, 47.3, 303.0,2010-08-08T20:00:00, , , ,30.06,7,0.01,61.9, , ,59.0, , 9, 3,33, , , , , , ,A, , , , , , ,220, 60
44255, 47.3, 303.0,2010-08-08T21:00:00, , , ,30.06,7,0.02,61.9, , ,59.0, , 9, 3,33, , , , , , ,A, , , , , , ,220, 70
44255, 47.3, 303.0,2010-08-08T22:00:00, , , ,30.05,7,0.02,62.1, , ,59.0, , 9, 3,33, , , , , , ,A, , , , , , ,220, 80
44255, 47.3, 303.0,2010-08-08T23:00:00, , , ,30.05,7,0.01,61.9, , ,58.8, , 9, 3,33, , , , , , ,A, , , , , , ,220, 80
44255, 47.3, 303.0,2010-08-09T00:00:00, , , ,30.07,2,0.01,62.1, , ,58.6, , 9, 3,33, , , , , , ,A, , , , , , ,220, 80
44255, 47.3, 303.0,2010-08-09T01:00:00, , , ,30.07,2,0.02,62.2, , ,58.6, ,10, 3,33, , , , , , ,A, , , , , , ,230, 90
44255, 47.3, 303.0,2010-08-09T02:00:00, , , ,30.07,2,0.02,62.2, , ,58.6, ,10, 3,33, , , , , , ,A, , , , , , ,230, 90
44255, 47.3, 303.0,2010-08-09T03:00:00, , , ,30.07,2,0.01,62.1, , ,58.6, , 9, 3,33, , , , , , ,A, , , , , , ,230, 90
44255, 47.3, 303.0,2010-08-09T04:00:00, , , ,30.08,2,0.01,61.9, , ,58.6, , 9, 4,33, , , , , , ,A, , , , , , ,220, 80
44255, 47.3, 303.0,2010-08-09T05:00:00, , , ,30.07,7,0.00,61.9, , ,58.6, , 9, 3,33, , , , , , ,A, , , , , , ,220, 80
44255, 47.3, 303.0,2010-08-09T06:00:00, , , ,30.07,7,0.00,61.7, , ,58.6, , 8, 3,33, , , , , , ,A, , , , , , ,220, 70
44255, 47.3, 303.0,2010-08-09T07:00:00, , , ,30.06,7,0.02,61.9, , ,58.5, , 9, 4,33, , , , , , ,A, , , , , , ,220, 70
44255, 47.3, 303.0,2010-08-09T08:00:00, , , ,30.06,7,0.00,61.7, , ,58.5, , 6, 4,33, , , , , , ,A, , , , , , ,220, 60
44255, 47.3, 303.0,2010-08-09T09:00:00, , , ,30.07,4,0.00,61.7, , ,58.5, , 6, 3,33, , , , , , ,A, , , , , , ,230, 60
44255, 47.3, 303.0,2010-08-09T13:00:00, , , ,30.07, , ,62.6, , ,58.8, , 7, 3,33, , , , , , ,A, , , , , , ,230, 60
44255, 47.3, 303.0,2010-08-09T14:00:00, , , ,30.06, , ,63.1, , ,59.0, , 7, 3,33, , , , , , ,A, , , , , , ,240, 70
44255, 47.3, 303.0,2010-08-09T15:00:00, , , ,30.04, , ,63.0, , ,59.0, , 6, 3,33, , , , , , ,A, , , , , , ,230, 80
44255, 47.3, 303.0,2010-08-09T16:00:00, , , ,30.04,7,0.03,63.3, , ,59.0, , 7, 4,33, , , , , , ,A, , , , , , ,240, 90
44255, 47.3, 303.0,2010-08-09T17:00:00, , , ,30.04,7,0.02,63.3, , ,59.2, , 7, 4,33, , , , , , ,A, , , , , , ,240,100
44255, 47.3, 303.0,2010-08-09T18:00:00, , , ,30.04,7,0.01,63.0, , ,59.2, , 7, 4,33, , , , , , ,A, , , , , , ,240, 80
44255, 47.3, 303.0,2010-08-09T19:00:00, , , ,30.02,7,0.02,63.9, , ,59.2, , 7, 4,33, , , , , , ,A, , , , , , ,240, 90
44255, 47.3, 303.0,2010-08-09T20:00:00, , , ,30.01,7,0.03,62.6, , ,59.0, , 7, 4,33, , , , , , ,A, , , , , , ,220, 70
44255, 47.3, 303.0,2010-08-09T21:00:00, , , ,29.99,7,0.05,62.6, , ,59.0, , 7, 3,33, , , , , , ,A, , , , , , ,210, 70
44255, 47.3, 303.0,2010-08-09T22:00:00, , , ,29.98,7,0.04,62.6, , ,59.0, , 7, 3,33, , , , , , ,A, , , , , , ,210, 70
44255, 47.3, 303.0,2010-08-09T23:00:00, , , ,29.97,7,0.04,62.1, , ,59.0, , 6, 3,33, , , , , , ,A, , , , , , ,210, 70
44255, 47.3, 303.0,2010-08-10T00:00:00, , , ,29.96,7,0.03,62.1, , ,58.8, , 7, 3,33, , , , , , ,A, , , , , , ,200, 70
44255, 47.3, 303.0,2010-08-10T01:00:00, , , ,29.96,7,0.02,61.9, , ,59.0, , 7, 3,33, , , , , , ,A, , , , , , ,200, 70
44255, 47.3, 303.0,2010-08-10T02:00:00, , , ,29.94,7,0.03,61.9, , ,59.0, , 7, 3,33, , , , , , ,A, , , , , , ,200, 70
44255, 47.3, 303.0,2010-08-10T03:00:00, , , ,29.92,7,0.04,61.7, , ,59.0, , 6, 3,33, , , , , , ,A, , , , , , ,200, 60
44255, 47.3, 303.0,2010-08-10T04:00:00, , , ,29.91,7,0.05,61.5, , ,58.8, , 7, 3,33, , , , , , ,A, , , , , , ,190, 60
44255, 47.3, 303.0,2010-08-10T05:00:00, , , ,29.89,7,0.05,61.5, , ,58.8, , 6, 3,33, , , , , , ,A, , , , , , ,190, 60
44255, 47.3, 303.0,2010-08-10T06:00:00, , , ,29.88,7,0.04,61.3, , ,58.8, , 7, 3,33, , , , , , ,A, , , , , , ,200, 60
44255, 47.3, 303.0,2010-08-10T07:00:00, , , ,29.86,7,0.04,61.2, , ,58.8, , 6, 2,33, , , , , , ,A, , , , , , ,210, 50
44255, 47.3, 303.0,2010-08-10T08:00:00, , , ,29.83,7,0.05,60.8, , ,59.0, , 6, 2,33, , , , , , ,A, , , , , , ,200, 50
44255, 47.3, 303.0,2010-08-10T09:00:00, , , ,29.82,7,0.06,60.8, , ,59.0, , 5, 2,33, , , , , , ,A, , , , , , ,190, 50
44255, 47.3, 303.0,2010-08-10T10:00:00, , , ,29.81,7,0.05,60.8, , ,58.8, , 4, 2,33, , , , , , ,A, , , , , , ,190, 50
44255, 47.3, 303.0,2010-08-10T11:00:00, , , ,29.80,7,0.03,60.8, , ,58.8, , 5, 2,33, , , , , , ,A, , , , , , ,180, 60
44255, 47.3, 303.0,2010-08-10T12:00:00, , , ,29.78,7,0.03,61.0, , ,58.8, , 5, 2,33, , , , , , ,A, , , , , , ,180, 60
44255, 47.3, 303.0,2010-08-10T13:00:00, , , ,29.78,7,0.03,61.3, , ,58.8, , 5, 2,33, , , , , , ,A, , , , , , ,190, 70
44255, 47.3, 303.0,2010-08-10T14:00:00, , , ,29.77,7,0.03,61.5, , ,58.8, , 5, 2,33, , , , , , ,A, , , , , , ,200, 70
44255, 47.3, 303.0,2010-08-10T15:00:00, , , ,29.77,7,0.01,61.9, , ,59.0, ,10, 2,33, , , , , , ,A, , , , , , ,210, 60
44255, 47.3, 303.0,2010-08-10T16:00:00, , , ,29.77,7,0.01,62.1, , ,59.0, , 5, 2,33, , , , , , ,A, , , , , , ,220, 50
44255, 47.3, 303.0,2010-08-10T17:00:00, , , ,29.77,7,0.00,62.4, , ,59.2, ,10, 2,33, , , , , , ,A, , , , , , ,220, 40
44255, 47.3, 303.0,2010-08-10T19:00:00, , , ,29.76,7,0.01,62.2, , ,59.7, , 6, 2,33, , , , , , ,A, , , , , , ,220, 40
44255, 47.3, 303.0,2010-08-10T20:00:00, , , ,29.76,7,0.01,62.2, , ,59.7, , 5, 2,33, , , , , , ,A, , , , , , ,220, 40
44255, 47.3, 303.0,2010-08-10T21:00:00, , , ,29.75, , ,61.9, , ,59.7, , 6, 2,33, , , , , , ,A, , , , , , ,220, 30
44255, 47.3, 303.0,2010-08-10T22:00:00, , , ,29.75,7,0.01,61.9, , ,59.7, , 5, 2,33, , , , , , ,A, , , , , , ,270, 20
44255, 47.3, 303.0,2010-08-10T23:00:00, , , ,29.77,2,0.01,61.9, , ,59.7, , 5, 2,33, , , , , , ,A, , , , , , ,240, 30
44255, 47.3, 303.0,2010-08-11T00:00:00, , , ,29.77,2,0.02,61.7, , ,59.7, , 5, 2,33, , , , , , ,A, , , , , , ,230, 40
44255, 47.3, 303.0,2010-08-11T01:00:00, , , ,29.77,2,0.02,61.3, , ,59.5, , 6, 2,33, , , , , , ,A, , , , , , ,250, 30
44255, 47.3, 303.0,2010-08-11T02:00:00, , , ,29.77,2,0.01,61.0, , ,59.5, , 6, 2,33, , , , , , ,A, , , , , , ,280, 30
44255, 47.3, 303.0,2010-08-11T03:00:00, , , ,29.78,2,0.00,61.3, , ,59.4, , 8, 2,33, , , , , , ,A, , , , , , ,230, 10
44255, 47.3, 303.0,2010-08-11T04:00:00, , , ,29.76,7,0.01,61.0, , ,59.4, , 6, 2,33, , , , , , ,A, , , , , , ,280, 10
44255, 47.3, 303.0,2010-08-11T05:00:00, , , ,29.75,7,0.02,60.6, , ,59.4, , 7, 2,33, , , , , , ,A, , , , , , ,260, 10
44255, 47.3, 303.0,2010-08-11T06:00:00, , , ,29.75,7,0.02,60.3, , ,59.2, , 8, 2,33, , , , , , ,A, , , , , , ,260, 10
44255, 47.3, 303.0,2010-08-11T07:00:00, , , ,29.75,7,0.00,59.4, , ,59.2, , 8, 2,33, , , , , , ,A, , , , , , ,330, 10
44255, 47.3, 303.0,2010-08-11T08:00:00, , , ,29.75,4,0.00,58.8, , ,59.4, , 8, 2,33, , , , , , ,A, , , , , , ,340, 20
44255, 47.3, 303.0,2010-08-11T09:00:00, , , ,29.75,7,0.01,58.8, , ,59.4, , 9, 2,33, , , , , , ,A, , , , , , , 30, 20
44255, 47.3, 303.0,2010-08-11T10:00:00, , , ,29.75,7,0.01,59.2, , ,59.4, , 8, 2,33, , , , , , ,A, , , , , , , 50, 20
44255, 47.3, 303.0,2010-08-11T11:00:00, , , ,29.75,4,0.00,59.2, , ,59.4, , 9, 3,33, , , , , , ,A, , , , , , , 40, 20
44255, 47.3, 303.0,2010-08-11T12:00:00, , , ,29.76,2,0.01,58.6, , ,59.4, , 9, 2,33, , , , , , ,A, , , , , , , 20, 20
44255, 47.3, 303.0,2010-08-11T13:00:00, , , ,29.76,2,0.01,59.2, , ,59.7, , 9, 2,33, , , , , , ,A, , , , , , , 10, 20
44255, 47.3, 303.0,2010-08-11T14:00:00, , , ,29.75,7,0.01,60.3, , ,59.9, , 8, 2,33, , , , , , ,A, , , , , , , 30,  0
44255, 47.3, 303.0,2010-08-11T15:00:00, , , ,29.75,7,0.01,60.4, , ,59.9, ,10, 2,33, , , , , , ,A, , , , , , ,340, 10
44255, 47.3, 303.0,2010-08-11T16:00:00, , , ,29.74,7,0.01,59.2, , ,61.3, ,10, 2,33, , , , , , ,A, , , , , , ,330, 30
44255, 47.3, 303.0,2010-08-11T17:00:00, , , ,29.75,7,0.00,59.9, , ,60.4, , 9, 2,33, , , , , , ,A, , , , , , ,300, 40
44255, 47.3, 303.0,2010-08-11T18:00:00, , , ,29.74,7,0.01,60.4, , ,60.1, ,10, 2,33, , , , , , ,A, , , , , , ,300, 40
44255, 47.3, 303.0,2010-08-11T19:00:00, , , ,29.73,7,0.01,61.2, , ,60.1, , 9, 2,33, , , , , , ,A, , , , , , ,330, 40
44255, 47.3, 303.0,2010-08-11T20:00:00, , , ,29.73,7,0.02,61.0, , ,59.7, , 9, 2,33, , , , , , ,A, , , , , , ,300, 60
44255, 47.3, 303.0,2010-08-11T21:00:00, , , ,29.73,7,0.01,61.0, , ,59.5, , 8, 2,33, , , , , , ,A, , , , , , ,320, 50
44255, 47.3, 303.0,2010-08-11T22:00:00, , , ,29.73,7,0.01,61.7, , ,59.9, , 8, 2,33, , , , , , ,A, , , , , , ,330, 40
44255, 47.3, 303.0,2010-08-11T23:00:00, , , ,29.73,2,0.01,61.5, , ,60.1, , 4, 7,33, , , , , , ,A, , , , , , ,320, 40
44255, 47.3, 303.0,2010-08-12T00:00:00, , , ,29.75,2,0.02,61.3, , ,59.9, , 9, 6,33, , , , , , ,A, , , , , , ,330, 50
44255, 47.3, 303.0,2010-08-12T01:00:00, , , ,29.75,2,0.02,61.5, , ,59.7, , 7, 5,33, , , , , , ,A, , , , , , ,340, 50
44255, 47.3, 303.0,2010-08-12T02:00:00, , , ,29.75,2,0.02,61.5, , ,59.5, , 3, 7,33, , , , , , ,A, , , , , , , 60, 50
44255, 47.3, 303.0,2010-08-12T03:00:00, , , ,29.76,2,0.02,61.5, , ,60.1, , 9, 9,33, , , , , , ,A, , , , , , , 50, 50
44255, 47.3, 303.0,2010-08-12T04:00:00, , , ,29.76,2,0.01,61.2, , ,59.9, , 2, 5,33, , , , , , ,A, , , , , , , 40, 60
44255, 47.3, 303.0,2010-08-12T05:00:00, , , ,29.77,2,0.01,60.8, , ,60.1, , 8, 2,33, , , , , , ,A, , , , , , , 30, 80
44255, 47.3, 303.0,2010-08-12T06:00:00, , , ,29.78,2,0.02,59.7, , ,60.3, , 8, 2,33, , , , , , ,A, , , , , , , 30, 80
44255, 47.3, 303.0,2010-08-12T07:00:00, , , ,29.79,2,0.03,58.6, , ,60.1, , 8, 2,33, , , , , , ,A, , , , , , , 50, 70
44255, 47.3, 303.0,2010-08-12T08:00:00, , , ,29.80,2,0.03,57.9, , ,60.1, , 8, 2,33, , , , , , ,A, , , , , , ,100, 70
44255, 47.3, 303.0,2010-08-12T09:00:00, , , ,29.83,2,0.04,57.6, , ,60.1, , 8, 2,33, , , , , , ,A, , , , , , , 50, 50
44255, 47.3, 303.0,2010-08-12T10:00:00, , , ,29.84,2,0.05,58.6, , ,60.3, , 7, 2,33, , , , , , ,A, , , , , , , 50, 50
44255, 47.3, 303.0,2010-08-12T11:00:00, , , ,29.85,2,0.05,58.8, , ,60.3, , 9, 2,33, , , , , , ,A, , , , , , , 60, 50
44255, 47.3, 303.0,2010-08-12T12:00:00, , , ,29.87,2,0.04,58.6, , ,60.3, , 8, 1,33, , , , , , ,A, , , , , , , 20, 50
44255, 47.3, 303.0,2010-08-12T13:00:00, , , ,29.87,2,0.04,58.6, , ,60.3, , 9, 2,33, , , , , , ,A, , , , , , , 30, 60
44255, 47.3, 303.0,2010-08-12T14:00:00, , , ,29.87,2,0.02,58.6, , ,60.3, , 9, 2,33, , , , , , ,A, , , , , , , 60, 60
44255, 47.3, 303.0,2010-08-12T15:00:00, , , ,29.88,2,0.01,59.2, , ,60.3, , 3, 4,33, , , , , , ,A, , , , , , , 60, 50
44255, 47.3, 303.0,2010-08-12T17:00:00, , , ,29.89,2,0.02,60.1, , ,60.8, , 8, 2,33, , , , , , ,A, , , , , , , 80, 40
44255, 47.3, 303.0,2010-08-12T18:00:00, , , ,29.89,2,0.01,60.6, , ,61.3, , 9, 3,33, , , , , , ,A, , , , , , , 60, 30
44255, 47.3, 303.0,2010-08-12T19:00:00, , , ,29.89, , ,61.7, , ,61.9, , 9, 4,33, , , , , , ,A, , , , , , , 70, 10
44255, 47.3, 303.0,2010-08-12T20:00:00, , , ,29.89,2,0.00,63.1, , ,62.1, , 8, 1,33, , , , , , ,A, , , , , , ,330,  0
44255, 47.3, 303.0,2010-08-12T21:00:00, , , ,29.90,2,0.01,61.5, , ,62.1, , 7, 1,33, , , , , , ,A, , , , , , ,280, 30
44255, 47.3, 303.0,2010-08-12T22:00:00, , , ,29.90,2,0.01,61.0, , ,62.1, , 8, 1,33, , , , , , ,A, , , , , , ,270, 30
44255, 47.3, 303.0,2010-08-12T23:00:00, , , ,29.91,2,0.01,61.2, , ,61.3, , 7, 1,33, , , , , , ,A, , , , , , ,260, 40
44255, 47.3, 303.0,2010-08-13T00:00:00, , , ,29.92,2,0.02,61.2, , ,61.0, , 7, 1,33, , , , , , ,A, , , , , , ,260, 40
44255, 47.3, 303.0,2010-08-13T01:00:00, , , ,29.92,2,0.02,61.3, , ,60.8, ,10, 3,33, , , , , , ,A, , , , , , ,280, 30
44255, 47.3, 303.0,2010-08-13T02:00:00, , , ,29.93,2,0.02,61.3, , ,60.8, , 8, 3,33, , , , , , ,A, , , , , , ,300, 30
44255, 47.3, 303.0,2010-08-13T03:00:00, , , ,29.93,2,0.01,60.8, , ,60.8, , 9, 1,33, , , , , , ,A, , , , , , ,320, 20
44255, 47.3, 303.0,2010-08-13T04:00:00, , , ,29.93,2,0.00,60.4, , ,60.8, , 5, 1,33, , , , , , ,A, , , , , , , 20, 10
44255, 47.3, 303.0,2010-08-13T05:00:00, , , ,29.93,2,0.01,60.1, , ,61.0, , 8, 1,33, , , , , , ,A, , , , , , , 40, 20
44255, 47.3, 303.0,2010-08-13T06:00:00, , , ,29.93,2,0.01,60.1, , ,60.8, , 9, 1,33, , , , , , ,A, , , , , , , 30, 10
44255, 47.3, 303.0,2010-08-13T07:00:00, , , ,29.94,2,0.01,60.1, , ,60.6, ,10, 1,33, , , , , , ,A, , , , , , , 80, 10
44255, 47.3, 303.0,2010-08-13T08:00:00, , , ,29.94,2,0.01,60.1, , ,60.6, ,10, 1,33, , , , , , ,A, , , , , , ,180,  0
44255, 47.3, 303.0,2010-08-13T09:00:00, , , ,29.96,2,0.02,60.3, , ,60.6, , 8, 1,33, , , , , , ,A, , , , , , ,210, 10
44255, 47.3, 303.0,2010-08-13T10:00:00, , , ,29.97,2,0.03,61.2, , ,60.6, ,20, 2,33, , , , , , ,A, , , , , , ,230, 10
44255, 47.3, 303.0,2010-08-13T11:00:00, , , ,29.98,2,0.04,61.0, , ,60.6, ,10, 1,33, , , , , , ,A, , , , , , ,270, 20
44255, 47.3, 303.0,2010-08-13T12:00:00, , , ,29.98,2,0.03,60.4, , ,61.0, , 2, 8,33, , , , , , ,A, , , , , , ,300, 20
44255, 47.3, 303.0,2010-08-13T13:00:00, , , ,30.00,2,0.03,59.9, , ,61.2, , 7, 9,33, , , , , , ,A, , , , , , ,310, 30
44255, 47.3, 303.0,2010-08-13T14:00:00, , , ,30.00,2,0.02,60.1, , ,61.5, , 8, 2,33, , , , , , ,A, , , , , , ,330, 40
44255, 47.3, 303.0,2010-08-13T15:00:00, , , ,30.00,2,0.01,60.1, , ,61.9, , 7, 1,33, , , , , , ,A, , , , , , ,320, 20
44255, 47.3, 303.0,2010-08-13T16:00:00, , , ,30.00,4,0.00,60.4, , ,62.2, , 9, 1,33, , , , , , ,A, , , , , , ,290, 30
44255, 47.3, 303.0,2010-08-13T17:00:00, , , ,30.00,7,0.01,61.0, , ,62.1, ,10, 1,33, , , , , , ,A, , , , , , ,270, 40
44255, 47.3, 303.0,2010-08-13T18:00:00, , , ,30.00,4,0.00,61.7, , ,62.1, , 9, 1,33, , , , , , ,A, , , , , , ,270, 50
44255, 47.3, 303.0,2010-08-13T19:00:00, , , ,30.00,4,0.00,62.4, , ,62.1, ,10, 1,33, , , , , , ,A, , , , , , ,280, 50
44255, 47.3, 303.0,2010-08-13T20:00:00, , , ,30.01,2,0.01,62.6, , ,61.9, ,10, 1,33, , , , , , ,A, , , , , , ,280, 50
44255, 47.3, 303.0,2010-08-13T21:00:00, , , ,30.01,2,0.01,63.0, , ,61.9, , 9, 2,33, , , , , , ,A, , , , , , ,280, 50
44255, 47.3, 303.0,2010-08-13T22:00:00, , , ,30.02,2,0.02,63.0, , ,61.9, , 2, 3,33, , , , , , ,A, , , , , , ,280, 50
44255, 47.3, 303.0,2010-08-13T23:00:00, , , ,30.02,2,0.01,63.0, , ,61.9, ,10, 1,33, , , , , , ,A, , , , , , ,280, 50
44255, 47.3, 303.0,2010-08-14T00:00:00, , , ,30.04,2,0.03,63.0, , ,61.7, , 8, 2,33, , , , , , ,A, , , , , , ,290, 40
44255, 47.3, 303.0,2010-08-14T01:00:00, , , ,30.04,2,0.02,63.0, , ,61.9, , 9, 1,33, , , , , , ,A, , , , , , ,300, 50
44255, 47.3, 303.0,2010-08-14T02:00:00, , , ,30.05,2,0.02,62.6, , ,61.7, ,10, 1,33, , , , , , ,A, , , , , , ,330, 60
44255, 47.3, 303.0,2010-08-14T03:00:00, , , ,30.04,2,0.01,62.1, , ,61.2, , 4, 2,33, , , , , , ,A, , , , , , ,300, 40
44255, 47.3, 303.0,2010-08-14T04:00:00, , , ,30.05,2,0.01,61.7, , ,61.0, ,10, 2,33, , , , , , ,A, , , , , , ,310, 40
44255, 47.3, 303.0,2010-08-14T05:00:00, , , ,30.06,2,0.01,61.3, , ,60.8, , 9, 1,33, , , , , , ,A, , , , , , ,340, 20
44255, 47.3, 303.0,2010-08-14T06:00:00, , , ,30.07,2,0.03,61.0, , ,60.8, , 8, 1,33, , , , , , ,A, , , , , , ,360, 10
44255, 47.3, 303.0,2010-08-14T07:00:00, , , ,30.07,2,0.02,60.8, , ,61.0, , 8, 1,33, , , , , , ,A, , , , , , , 20, 20
44255, 47.3, 303.0,2010-08-14T08:00:00, , , ,30.09,2,0.03,60.4, , ,61.0, , 8, 1,33, , , , , , ,A, , , , , , ,361, 20
44255, 47.3, 303.0,2010-08-14T09:00:00, , , ,30.09,2,0.02,60.6, , ,60.8, , 8, 1,33, , , , , , ,A, , , , , , ,361, 10
44255, 47.3, 303.0,2010-08-14T10:00:00, , , ,30.11,2,0.03,61.3, , ,60.8, , 9, 1,33, , , , , , ,A, , , , , , ,361, 30
44255, 47.3, 303.0,2010-08-14T11:00:00, , , ,30.11,2,0.03,61.2, , ,60.8, , 8, 1,33, , , , , , ,A, , , , , , ,340, 40
44255, 47.3, 303.0,2010-08-14T12:00:00, , , ,30.11,2,0.02,61.2, , ,61.0, , 9, 1,33, , , , , , ,A, , , , , , ,330, 20
44255, 47.3, 303.0,2010-08-14T13:00:00, , , ,30.11,4,0.00,61.0, , ,61.2, , 9, 1,33, , , , , , ,A, , , , , , ,340, 40
44255, 47.3, 303.0,2010-08-14T14:00:00, , , ,30.11,7,0.00,61.7, , ,61.5, , 9, 1,33, , , , , , ,A, , , , , , ,320, 10
44255, 47.3, 303.0,2010-08-14T15:00:00, , , ,30.09,7,0.02,61.9, , ,62.2, , 8, 1,33, , , , , , ,A, , , , , , ,330, 30
44255, 47.3, 303.0,2010-08-14T16:00:00, , , ,30.08,7,0.02,62.8, , ,62.8, , 9, 1,33, , , , , , ,A, , , , , , ,280, 20
44255, 47.3, 303.0,2010-08-14T17:00:00, , , ,30.08,7,0.03,63.5, , ,63.1, ,10, 1,33, , , , , , ,A, , , , , , ,260, 30
44255, 47.3, 303.0,2010-08-14T18:00:00, , , ,30.08,7,0.01,63.9, , ,63.1, , 9, 1,33, , , , , , ,A, , , , , , ,250, 40
44255, 47.3, 303.0,2010-08-14T19:00:00, , , ,30.08,4,0.00,64.4, , ,63.0, , 9, 1,33, , , , , , ,A, , , , , , ,250, 40
44255, 47.3, 303.0,2010-08-14T20:00:00, , , ,30.09,2,0.01,64.4, , ,63.0, , 9, 1,33, , , , , , ,A, , , , , , ,240, 50
44255, 47.3, 303.0,2010-08-14T21:00:00, , , ,30.08,4,0.00,64.4, , ,62.6, , 8, 1,33, , , , , , ,A, , , , , , ,240, 50
44255, 47.3, 303.0,2010-08-14T22:00:00, , , ,30.08,7,0.00,64.4, , ,62.4, ,10, 1,33, , , , , , ,A, , , , , , ,240, 50
44255, 47.3, 303.0,2010-08-14T23:00:00, , , ,30.08,7,0.01,64.0, , ,62.2, , 9, 1,33, , , , , , ,A, , , , , , ,250, 50
44255, 47.3, 303.0,2010-08-15T00:00:00, , , ,30.08,7,0.01,64.0, , ,62.1, , 8, 1,33, , , , , , ,A, , , , , , ,260, 50
44255, 47.3, 303.0,2010-08-15T01:00:00, , , ,30.07,7,0.01,63.9, , ,61.9, ,10, 1,33, , , , , , ,A, , , , , , ,280, 50
44255, 47.3, 303.0,2010-08-15T02:00:00, , , ,30.07,7,0.01,63.1, , ,61.5, , 3, 1,33, , , , , , ,A, , , , , , ,350, 40
44255, 47.3, 303.0,2010-08-15T03:00:00, , , ,30.07,7,0.01,62.6, , ,61.5, , 4, 1,33, , , , , , ,A, , , , , , ,350, 20
